ID,MCG,Industry,State,Date,Sales_Year_on_Year,Sales_Month_on_Month,Transactions_Year_on_Year,Transactions_Month_on_Month
47,9,airlines,AL,201311,2.948235021129241,2.396867613934054,-4.694042368263783,-1.9339959481564986
48,9,airlines,AL,201312,5.163522413748191,10.1289506782313,26.76737199815592,4.913613571074203
49,9,airlines,AL,201401,0.6873625598061838,0.9490509736238848,2.3201437440838895,-0.3338621329313858
50,9,airlines,AL,201402,-1.5098280452077264,5.090767392641465,2.448897346948794,15.49335167900126
51,9,airlines,AL,201403,-0.07184427689136395,1.4160967510735114,0.615854420649773,4.366919673585736
52,9,airlines,AL,201404,2.3622264510796205,6.8276235804166685,14.794678974967466,-9.967838133813625
53,9,airlines,AL,201405,3.2242758539283622,-0.5553364323530068,1.117338756237988,19.743941441232025
54,9,airlines,AL,201406,6.380113535431606,6.945967993234082,-1.8307753147987524,17.977315634325095
55,9,airlines,AL,201407,-0.9346962900287242,-2.2713722626758024,14.073815615319981,4.256945618454717
56,9,airlines,AL,201408,-0.5013347940897295,5.880977592378763,-3.2278689446875655,17.694936511421716
57,9,airlines,AL,201409,-1.5432627302428488,-0.2308743185379004,6.769460399278295,-2.805565967069281
58,9,airlines,AL,201410,5.2910987233443985,9.019533012426551,11.264855849960279,3.9997907524753344
59,9,airlines,AL,201411,4.434422363859902,12.540648650966293,1.644350869884864,29.507239552139183
60,9,airlines,AL,201412,1.2035387092097938,18.28724018980876,-4.569317662919703,65.94031894305473
61,9,airlines,AL,201501,2.400748807769367,5.17693341240471,7.392141640235546,-2.422625871035582
62,9,airlines,AL,201502,3.3872192003971637,-1.6091020573084163,9.45092989268398,0.44408252512983104
63,9,airlines,AL,201503,0.9818746948496546,0.028232509969732967,2.89268098662426,2.6772058183857723
64,9,airlines,AL,201504,4.663836599613453,-1.1493812624240827,14.202619301880931,31.27701194534302
65,9,airlines,AL,201505,-0.19313342831691216,5.951678094046368,-0.9773387812457965,32.7680641679533
66,9,airlines,AL,201506,7.836392750734033,0.4933976235499627,14.055924064773562,16.740558947539615
67,9,airlines,AL,201507,1.903434799310918,1.6548390356544154,2.7298013333750726,9.486717313962922
68,9,airlines,AL,201508,0.7052522892648276,6.103524557858826,-1.0415463728679946,-1.6103171464196695
69,9,airlines,AL,201509,4.437888068270037,4.279037860784597,13.589591426561269,-3.5505408195393455
70,9,airlines,AL,201510,5.712633625508688,8.948860689038785,-2.7081012974779113,9.139783148046932
71,9,airlines,AL,201511,4.713454508951581,7.226024314826365,7.959336625199963,25.08788200574549
72,9,airlines,AL,201512,-1.534241631531324,18.19676979270926,6.994100118191221,0.9023270554854285
73,9,airlines,AK,201001,-0.3020078541030123,2.7758048198569893,2.9122072461010715,2.1318079250776227
74,9,airlines,AK,201002,5.184698898781727,12.30703800943021,10.990227298938718,8.310438679703234
75,9,airlines,AK,201003,0.5546140718696247,1.4571242064515486,2.9615512142498126,6.05014205433363
76,9,airlines,AK,201004,5.318969094112623,11.067368523426952,13.031612425307896,-9.799203663935472
77,9,airlines,AK,201005,-0.4742732309003592,8.620897049339892,4.4075579944949315,16.458600091232746
78,9,airlines,AK,201006,5.653210120667276,2.3510473317659493,-5.831608092123927,7.459163213117998
79,9,airlines,AK,201007,3.164018390628301,0.37049832541757377,10.126106296323957,23.33973804673576
80,9,airlines,AK,201008,-1.4984549441543327,3.5687854741125022,0.8463610967056923,4.206856683256547
81,9,airlines,AK,201009,2.046384837430424,7.137633453075028,17.672968245729024,18.978160106368517
82,9,airlines,AK,201010,-1.5460031851892526,-1.5713976840883972,-4.703832270077456,3.523260422627045
83,9,airlines,AK,201011,2.465767282440461,-0.28583694604980714,13.815924822772976,33.92028998395217
84,9,airlines,AK,201012,-2.8627422364866995,14.720438488971803,21.109167285884947,18.12571665053936
85,9,airlines,AK,201101,0.8697746530006804,1.6651042216433538,6.904903255106116,11.144804799742126
86,9,airlines,AK,201102,4.06800554912761,5.192482256451153,7.583054843762751,30.131311856430052
87,9,airlines,AK,201103,0.30710492049255556,1.4927168495573728,1.1032813207390522,0.6002961543972358
88,9,airlines,AK,201104,6.000377043679462,1.0246072613117372,-4.152890522720896,-5.252110506551754
89,9,airlines,AK,201105,3.7811451810703067,-1.8283460765754853,12.710781529839357,32.047699726094066
90,9,airlines,AK,201106,1.205269963654348,8.355037944749014,-4.511627647982359,13.78416282635391
91,9,airlines,AK,201107,0.9981089115812452,12.779941695254376,14.925784736682717,2.284375452115105
92,9,airlines,AK,201108,4.771400340903287,5.024883111659564,13.702771396667819,27.981706992738786
93,9,airlines,AK,201109,3.256129805865826,11.082967562955767,14.826199611950353,35.31614530338951
94,9,airlines,AK,201110,-0.5312915312825115,10.364963417868534,-0.10303198342638531,-4.081422478869405
95,9,airlines,AK,201111,5.271353538426687,11.894225818553936,9.632698033346937,-0.029236792148537916
96,9,airlines,AK,201112,4.235002425478016,0.19236514488989978,-7.721194607444035,14.188781642985118
97,9,airlines,AK,201201,0.21137227033522954,5.920497139848404,2.0815543089332262,16.978901755298217
98,9,airlines,AK,201202,-0.1820435544878396,1.7506994697419938,-3.982410040547295,-5.611441473028683
99,9,airlines,AK,201203,0.5814051532605795,2.382167849894111,-0.2721554172575977,5.424320645998209
100,9,airlines,AK,201204,2.0675134141605627,-0.014189728056892115,1.7221139240338896,14.506892015826507
101,9,airlines,AK,201205,5.82268174124821,-1.853998480124654,8.030753557566705,2.254869348850578
102,9,airlines,AK,201206,-0.3537939686166469,12.636710990863262,13.973636398987443,0.0873444231202594
103,9,airlines,AK,201207,2.8912821568227125,2.5145047229773345,7.7982265072135615,-8.423915151212418
104,9,airlines,AK,201208,5.67618807104423,5.771117858888337,1.531008419867156,15.009668160171776
105,9,airlines,AK,201209,4.582519407992766,9.93882241187774,9.311091497772116,-3.065177071060641
106,9,airlines,AK,201210,3.7006701342459003,1.6652996034763774,-3.4254951085119147,26.597229488825818
107,9,airlines,AK,201211,3.5085293664698174,5.950861803474108,10.476426640842476,6.910629944889424
108,9,airlines,AK,201212,8.495048953753333,16.7124021860199,23.05524046118406,14.320277823692042
109,9,airlines,AK,201301,2.1241484046600374,3.758255191215273,3.0880566338203588,15.932199202400579
110,9,airlines,AK,201302,6.086441655771439,10.40634887652364,8.927988578740417,13.047695149111318
111,9,airlines,AK,201303,-0.2617083597225866,0.3455919949663008,1.8018251147348385,-0.46764818018583054
112,9,airlines,AK,201304,4.554285088478552,7.418403992804521,3.5913029603652014,27.843236122418368
113,9,airlines,AK,201305,0.805179775729336,0.5585951161724902,12.716852039671826,25.447655077551346
114,9,airlines,AK,201306,7.408730923151409,14.359024893488531,20.594590027519825,-1.5655651057292772
115,9,airlines,AK,201307,2.361226019277302,1.3060727940422492,-3.813489154182583,-5.266872502805779
116,9,airlines,AK,201308,3.900649110363175,1.0144817729720899,11.753365666770096,33.79896221443232
117,9,airlines,AK,201309,4.6718406373465395,5.683186336076149,-5.111177080292312,35.00109475053672
118,9,airlines,AK,201310,3.25496309897645,-2.5402592831064665,11.222529553150347,-5.0994748051753716
119,9,airlines,AK,201311,1.9760684751462334,-1.4313850517327913,11.612928499840327,17.48247749851842
120,9,airlines,AK,201312,2.021595790097703,4.721033709141984,-1.9035732882257805,28.497454029243205
121,9,airlines,AK,201401,0.25112205889416106,-0.2957004936662708,3.2741841270164294,2.085134637116118
122,9,airlines,AK,201402,2.1600639128656285,9.689502265392967,3.88692162514268,28.444733780980798
123,9,airlines,AK,201403,0.5965134287646905,1.4434754748927856,0.33563899440115397,6.692905043175194
124,9,airlines,AK,201404,4.698542101517577,-2.4739983550321227,4.77628783934659,10.084448372469977
125,9,airlines,AK,201405,2.2933330832395082,1.1718886002809143,11.842647019497294,20.75810444582224
126,9,airlines,AK,201406,5.702666567609398,8.91395604243547,1.4928596488501766,3.1677040003144086
127,9,airlines,AK,201407,5.334241194077176,1.5407669771355454,-0.10401853420382334,24.80228564649839
128,9,airlines,AK,201408,2.553424151112811,-1.314988912024587,9.280076761883917,30.74056594615501
129,9,airlines,AK,201409,3.019698859998068,6.534223142433201,-5.764142183851418,32.71665366950697
130,9,airlines,AK,201410,0.3485398156048958,1.7912527564669158,9.47891808394224,3.0965836662481507
131,9,airlines,AK,201411,4.782180494006659,1.2333594383743014,6.391642450549842,19.639649942941226
132,9,airlines,AK,201412,0.13467417295142878,18.358003675936313,-6.628064889355676,-18.976249573418432
133,9,airlines,AK,201501,1.7982487872176391,2.8510100827016585,2.252244934502806,10.716893059266337
134,9,airlines,AK,201502,1.7814602973775362,8.77984537239395,2.9222760532184147,16.643598648715916
135,9,airlines,AK,201503,0.7217870246903711,2.376473674375729,0.9835241389860454,2.494809888260022
136,9,airlines,AK,201504,-1.0587376464657732,4.582128159561015,6.255586140058851,6.076952589490817
137,9,airlines,AK,201505,0.4194714948880245,4.291822200370924,9.727262529704017,14.579495082625582
138,9,airlines,AK,201506,5.868491625237879,4.9221632893018334,10.137408556704365,18.182995928968726
139,9,airlines,AK,201507,-0.663933063649728,10.184823628644281,5.526932717266272,28.565080385949365
140,9,airlines,AK,201508,2.4250276566424107,11.162431147878415,7.382766801915976,21.80825464151134
141,9,airlines,AK,201509,-1.3023942035136846,9.703236392228447,17.56659033087736,29.960497833144583
142,9,airlines,AK,201510,0.4192793289759902,3.3506533264807388,-5.0080332600673145,6.54586673131408
143,9,airlines,AK,201511,-0.334117698589687,9.091552210220774,12.553842242952177,26.477161707617803
144,9,airlines,AK,201512,9.888097648136975,9.355606198177334,11.439064874856287,62.557633796998296
145,9,airlines,AS,201001,-0.08199967999675961,0.7176033164642113,1.6924583945672698,-2.471304384473428
146,9,airlines,AS,201002,-1.0036760633119646,2.9635621881238032,4.724586156619203,7.716364345038594
147,9,airlines,AS,201003,0.948520809190815,1.0163667448629405,2.4321746031982774,-0.5459058998681864
148,9,airlines,AS,201004,0.3150699443421041,1.9925927376031627,4.12060734277696,13.31882183922942
149,9,airlines,AS,201005,-0.5451291093271835,3.3042640946661397,4.083593817879423,20.707729774511648
150,9,airlines,AS,201006,0.9041141306977216,17.810237452012075,13.73660855954946,36.40648086280237
151,9,airlines,AS,201007,3.2835830437448266,12.547133829259058,-4.546210385081428,21.479796857968616
152,9,airlines,AS,201008,0.10928164771606053,6.2566497055779475,9.980909101494856,14.439915131025424
153,9,airlines,AS,201009,6.706712248342945,11.494920151396624,10.682684150663203,13.575600027154684
154,9,airlines,AS,201010,1.1860583262323432,9.109192560804221,13.716096382356442,-2.3853016015399806
155,9,airlines,AS,201011,5.866410022306436,9.797161271856531,-3.5659636806751394,12.931608045288412
156,9,airlines,AS,201012,7.696395652806578,20.38774768943794,18.62474797393845,35.090236086409874
157,9,airlines,AS,201101,0.6832117937693495,6.42522952729909,3.9256013315703546,16.016117231672727
158,9,airlines,AS,201102,3.338195658122772,12.686347570413545,14.179855979459498,28.605482497731067
159,9,airlines,AS,201103,0.5256963235171609,-0.19044643426588462,-0.547246486182758,-1.9812483452918124
160,9,airlines,AS,201104,-1.1032383617024049,0.7414120027429676,9.941688198471846,29.930398319963565
161,9,airlines,AS,201105,2.081375015693588,0.41608499899704254,9.95917302147808,7.5278963442698394
162,9,airlines,AS,201106,1.030943237242174,7.094019324910839,7.42160288687573,34.634319426622355
163,9,airlines,AS,201107,2.6367861618621777,6.762373661968672,-3.5484628911453067,-1.4750043047183095
164,9,airlines,AS,201108,1.4578360430525306,-1.4353407197768817,0.17843625315025147,3.5854911677027435
165,9,airlines,AS,201109,4.107026601914373,11.251938452420756,2.6721620362477143,5.686285844412344
166,9,airlines,AS,201110,4.540110847405058,12.725428291706049,1.5214888264139317,1.9180962385082072
167,9,airlines,AS,201111,0.5891325379313088,12.312274614020929,9.080905572602479,-5.4942611719515
168,9,airlines,AS,201112,11.407454189860049,17.76064682999111,4.583562997620207,-8.64881059032456
169,9,airlines,AS,201201,1.2892171823950234,1.0171120391185413,-0.9361473344410012,12.048179083988341
170,9,airlines,AS,201202,-0.2326427621195244,2.898830340224725,13.835540015926677,16.880183227082455
171,9,airlines,AS,201203,0.45474499994556744,0.28985185144569314,1.8881312161440893,1.256121016181579
172,9,airlines,AS,201204,1.3633128226054148,-2.648423479294441,0.907078485996089,3.111342963666063
173,9,airlines,AS,201205,1.2436603810063185,9.745587079264771,-2.2800918137781303,17.49000524505425
174,9,airlines,AS,201206,7.507928732527061,5.377496329907551,4.081134934602547,15.755475027668757
175,9,airlines,AS,201207,0.5857113917323804,8.834977120438868,12.648208119598879,30.613170491276726
176,9,airlines,AS,201208,0.29736772081353857,2.1933692277973895,6.786504497923156,-3.0981505444486572
177,9,airlines,AS,201209,-1.5400964077726422,13.794974175885978,11.9869283136578,18.917623442832095
178,9,airlines,AS,201210,-1.091365673061793,-2.4236758892716384,1.1498638139227122,28.610463577923475
179,9,airlines,AS,201211,-0.9022699753603544,1.4015507535471752,12.099038060140822,29.601682070979734
180,9,airlines,AS,201212,0.5952002497307708,14.785124974811705,19.363738958781024,44.264523359076804
181,9,airlines,AS,201301,1.981291030755,1.6616087679393803,5.631800323324952,15.703443473012076
182,9,airlines,AS,201302,0.4370874312705504,0.874007531444088,5.946840942315562,29.913811913570484
183,9,airlines,AS,201303,0.004532599420627204,0.9784463873759495,0.1845722378246375,-1.412387541458881
184,9,airlines,AS,201304,3.0946040622676465,-0.390591679952351,4.955405251254547,21.149992790540793
185,9,airlines,AS,201305,4.469344374834603,10.512296939993323,9.510366161736536,0.20687918916390124
186,9,airlines,AS,201306,6.542757185925452,1.8748242092052025,6.404558146035072,35.39733617080903
187,9,airlines,AS,201307,2.267183834210736,8.407683992144252,5.300995415571597,-5.739866144277247
188,9,airlines,AS,201308,-1.440147167539001,0.0317586538618686,14.61700885180712,24.02863330895123
189,9,airlines,AS,201309,6.768813698916601,10.832975705047838,17.85283678816255,-11.693664460537663
190,9,airlines,AS,201310,0.970096729875846,12.496440570563843,-5.0433801513864855,4.682628442520333
191,9,airlines,AS,201311,4.0156028624178,4.788120677721242,-4.1286569618974065,14.44036946757713
192,9,airlines,AS,201312,1.5491209138080735,0.35518830431485443,3.3275846789546994,-17.40523516167026
193,9,airlines,AS,201401,0.674197314580267,4.558712655696339,-1.4764492529584448,12.854398543056373
194,9,airlines,AS,201402,4.769179395714495,11.983291209718399,1.7909645831998153,5.941271430823184
195,9,airlines,AS,201403,0.9962416780494263,1.5174314300676948,2.40456563884113,4.0578805461829575
196,9,airlines,AS,201404,2.5052351960927526,12.284266288104579,10.359593404920767,25.140040667880108
197,9,airlines,AS,201405,-0.09626507060073575,4.565890890418746,4.144214935863856,-6.634133259740645
198,9,airlines,AS,201406,-1.1434898275895655,-3.061657531213801,-0.6697641475653465,26.71070032461794
199,9,airlines,AS,201407,-0.2886191455110212,12.607814935145111,-4.8809450363056115,6.203110335041584
200,9,airlines,AS,201408,2.889274995550749,2.1507814871717166,10.513430502823434,10.399979763097166
201,9,airlines,AS,201409,6.67243109117257,12.598670338075097,16.275806554134743,11.558748312874197
202,9,airlines,AS,201410,1.1083020768863154,4.086894668407636,7.4663637324301995,29.94598716667616
203,9,airlines,AS,201411,1.7252502819316755,7.039112230663404,-0.1998186522939216,18.668643521193104
204,9,airlines,AS,201412,4.689840157407899,-4.716247140809438,7.645391428026655,32.17274452323647
205,9,airlines,AS,201501,1.715399134981788,5.582572507865733,6.839557413829767,9.149069417326327
206,9,airlines,AS,201502,2.2484490797011247,3.588004652234363,4.412139775547031,-7.251364148725881
207,9,airlines,AS,201503,-0.24126911756214595,-0.17553224754684393,-0.926867060214537,4.209437415167705
208,9,airlines,AS,201504,3.4983980897810714,9.209026570128001,1.4892193638948577,2.2383468382335234
209,9,airlines,AS,201505,5.389997732247275,7.240100386679742,8.287988582720855,-10.357991443427284
210,9,airlines,AS,201506,5.502754520894734,0.9278640306004313,16.765190787829393,22.49055615531749
211,9,airlines,AS,201507,4.046879905749625,10.72130777119317,14.259513872532297,26.9943534144616
212,9,airlines,AS,201508,-0.2586884099611757,2.1681320136497693,-1.45991205969508,1.9759912300675246
213,9,airlines,AS,201509,-1.3938688790154286,2.6537126993146622,5.494137855962726,1.879192757228543
214,9,airlines,AS,201510,2.4038437580747516,7.944550606778108,13.221786824443585,25.885906688230186
215,9,airlines,AS,201511,1.6545378097365455,3.283836757959885,4.970071204306265,-5.2825592780022435
216,9,airlines,AS,201512,1.2571446365959893,5.918606847236202,6.915775654557345,30.717780743781326
217,9,airlines,AZ,201001,1.003177166785044,0.26605021584074784,-2.4546784474675762,12.389781933170351
218,9,airlines,AZ,201002,3.5112648756454545,5.522438202947038,2.100406327229969,30.96850697224201
219,9,airlines,AZ,201003,0.36137670757278373,-0.15729864653947173,2.0643676786978182,1.847814409740172
220,9,airlines,AZ,201004,-0.7771885497788078,10.544330433964495,2.562314532112973,2.659416338058959
221,9,airlines,AZ,201005,1.3650155447681767,11.096120287350201,-4.267982380301225,1.9532497334567882
222,9,airlines,AZ,201006,4.349641607047174,15.378754021970003,-0.8535509406427781,33.94636219875892
223,9,airlines,AZ,201007,2.556616128177332,-1.442940305609925,4.143810615155127,-1.4658031855804765
224,9,airlines,AZ,201008,1.7661122205852606,7.965189249441375,3.2125690032593663,10.871030687304883
225,9,airlines,AZ,201009,0.5828625368817968,1.4874409788612941,15.759617033192153,20.324905654089314
226,9,airlines,AZ,201010,5.617264406110154,10.801543013627935,-1.1181327567508217,22.117453731784686
227,9,airlines,AZ,201011,5.2269858597937535,11.106436467749111,4.870886285975212,-4.4053443524289255
228,9,airlines,AZ,201012,7.845876080492681,12.678615232524548,1.7037136649246605,-12.55816051724586
229,9,airlines,AZ,201101,1.8718808692543147,6.138600488933556,3.324032290681772,1.7912973413041513
230,9,airlines,AZ,201102,0.17028696712926195,-0.672605087965533,9.172518946519286,33.636564920476836
231,9,airlines,AZ,201103,0.998353037941424,0.4486277774352063,0.30214375172013136,3.592043418197402
232,9,airlines,AZ,201104,5.332176681015117,1.703036042081572,-1.621218633226412,18.091765017264414
233,9,airlines,AZ,201105,0.20180928772010476,10.519326423312087,11.0757873837017,12.54828305394396
234,9,airlines,AZ,201106,7.85041149547123,15.711599938131439,11.17444743559312,41.52542005073008
235,9,airlines,AZ,201107,-0.1277340441430186,-1.7281083527701855,11.729825656149073,7.799148424563741
236,9,airlines,AZ,201108,0.30410422939009885,7.082861965919397,-1.854057234337645,0.28120460107164647
237,9,airlines,AZ,201109,4.865833874452542,6.3718823167101055,-5.448268296484111,5.390839410044445
238,9,airlines,AZ,201110,2.1555609894865713,5.47857443783006,8.151903413312962,32.313754607211436
239,9,airlines,AZ,201111,1.5872980875875944,8.004961851883833,13.862562521179482,13.222178685400975
240,9,airlines,AZ,201112,9.084953466862386,2.477410424190322,-3.0115345382938976,53.89011521067187
241,9,airlines,AZ,201201,2.9451359811461097,4.243333121525494,4.277769876335968,17.15772139556925
242,9,airlines,AZ,201202,0.886434696498126,10.808967059016434,5.545182412691046,2.284848498958876
243,9,airlines,AZ,201203,0.33729102352827434,1.1360621960086839,2.2723622205706033,0.3151469851144885
244,9,airlines,AZ,201204,4.172798575794399,3.003747079406221,-0.028066361572880005,20.864782135644305
245,9,airlines,AZ,201205,5.217334004008171,9.276637060597004,5.981359234391265,-1.426743390787939
246,9,airlines,AZ,201206,0.9606767501428151,-2.807774398406756,20.029565882735646,40.0628440187006
247,9,airlines,AZ,201207,-0.4432615392290933,7.73935422965967,10.313366768162131,-1.1230217744027584
248,9,airlines,AZ,201208,1.8725670388010143,6.311354290840553,-0.15759906870257812,13.246323547224174
249,9,airlines,AZ,201209,3.064526266976486,2.5185747336096567,13.597524589249742,40.88311048671062
250,9,airlines,AZ,201210,2.765420576358241,5.527186082677844,3.943004966017897,2.2355074990506907
251,9,airlines,AZ,201211,-0.8785613765021176,5.925713825849352,1.08594077515587,0.22141818608816521
252,9,airlines,AZ,201212,1.0193556690856211,-2.816519014377026,13.07994123556474,23.20780647104496
253,9,airlines,AZ,201301,2.4860062916462327,6.22999861122119,2.774511867398707,-2.999793599918311
254,9,airlines,AZ,201302,6.032668497534844,0.39768511055156974,-4.056909237535283,26.59366124417246
255,9,airlines,AZ,201303,0.13690397693222756,1.6981060448846663,-0.4099148877308971,0.5974149147267731
256,9,airlines,AZ,201304,0.7262701773494278,3.069241785608977,-4.592925199047063,2.4750311628318613
257,9,airlines,AZ,201305,2.8917343146791525,1.4688618040510404,12.810246645738294,-4.699673673039382
258,9,airlines,AZ,201306,2.3901098995606653,3.736678213681402,14.364718116297912,45.16492189233343
259,9,airlines,AZ,201307,3.255435362708452,1.4332627355092846,-3.1566944451117998,-7.407703239134376
260,9,airlines,AZ,201308,1.8202502922016357,11.054649302831395,11.464715388463736,8.475310369749264
261,9,airlines,AZ,201309,7.150561051861141,1.7122508938140253,1.3072039530064874,10.567578975725697
262,9,airlines,AZ,201310,0.8479223892596799,8.117218239048956,-0.050311793564594254,22.215624496547363
263,9,airlines,AZ,201311,1.8579466514588303,3.6016403377642945,12.877518587976107,20.890735914583033
264,9,airlines,AZ,201312,4.558789136100804,16.290166498440595,-8.244579799395792,50.09862472934371
265,9,airlines,AZ,201401,2.9125792402681663,5.812267410190429,-1.1936489063798994,6.312984420015769
266,9,airlines,AZ,201402,4.311816089812049,10.779116626571174,9.976816595868252,-6.122461803621503
267,9,airlines,AZ,201403,-0.25534894613320586,0.5698066176743958,0.0745260600509413,1.7379456158322437
268,9,airlines,AZ,201404,0.6517218692664171,6.740073533888497,9.256552278683717,20.55617792261053
269,9,airlines,AZ,201405,3.192918135665818,11.557427271502334,1.1192965691943968,13.4079102261525
270,9,airlines,AZ,201406,0.8383148905850512,-0.7828885643472577,2.1793902193913204,25.077878221551458
271,9,airlines,AZ,201407,3.222712210273242,5.038433396959626,-1.8013908459840895,5.132072487302796
272,9,airlines,AZ,201408,3.33592064807058,5.515530883144976,8.550882491940548,-1.3835406828464443
273,9,airlines,AZ,201409,2.1027495972352312,5.8704724235852686,2.5793899706075334,-7.376616648275337
274,9,airlines,AZ,201410,2.0079468782559973,9.780082086308118,12.008018316049926,3.518407504044788
275,9,airlines,AZ,201411,-0.0797110458681094,11.07619271081573,2.9760160847872736,15.475735130758407
276,9,airlines,AZ,201412,8.83881152681773,16.111403343263,-0.2589008615805228,1.6536050083322988
277,9,airlines,AZ,201501,2.2154517494659,0.08862205531471101,-0.7527105581477151,-4.109669719626558
278,9,airlines,AZ,201502,5.845962969585249,1.4447312760828028,-0.514433017261398,-5.741293780332067
279,9,airlines,AZ,201503,-0.0242998929884692,0.5676204610007652,1.0360434063914525,6.485590844024744
280,9,airlines,AZ,201504,0.993841225602569,8.102203781999638,11.69708194085552,13.70979239833069
281,9,airlines,AZ,201505,-1.0059177351935085,6.28529701331011,-1.9944212452454524,1.410951182523588
282,9,airlines,AZ,201506,7.486066583399177,16.281231122485277,8.534273921884216,35.68950683367313
283,9,airlines,AZ,201507,-0.9644505200118022,4.549050581458033,2.2057935349764,20.045706910926462
284,9,airlines,AZ,201508,1.6680504461165395,10.827666228340403,11.474145922579405,30.887425113113174
285,9,airlines,AZ,201509,-1.51286727526803,0.10559365517942022,-2.220878643369229,-2.643068244181873
286,9,airlines,AZ,201510,1.005992287474278,4.618222601502692,10.780367519421107,10.50879765204151
